"MSN","YYYYMM","Value","Column_Order","Description","Unit"
"CLACBUS","199610","0","1","Coal Consumed by the Transportation Sector","Trillion Btu"
"CLACBUS","199611","0","1","Coal Consumed by the Transportation Sector","Trillion Btu"
"CLACBUS","199612","0","1","Coal Consumed by the Transportation Sector","Trillion Btu"
"CLACBUS","199613","0","1","Coal Consumed by the Transportation Sector","Trillion Btu"
"CLACBUS","199701","0","1","Coal Consumed by the Transportation Sector","Trillion Btu"
"CLACBUS","199702","0","1","Coal Consumed by the Transportation Sector","Trillion Btu"
"CLACBUS","199703","0","1","Coal Consumed by the Transportation Sector","Trillion Btu"
"CLACBUS","199704","0","1","Coal Consumed by the Transportation Sector","Trillion Btu"
"CLACBUS","199705","0","1","Coal Consumed by the Transportation Sector","Trillion Btu"
"CLACBUS","199706","0","1","Coal Consumed by the Transportation Sector","Trillion Btu"
"CLACBUS","199707","0","1","Coal Consumed by the Transportation Sector","Trillion Btu"
"CLACBUS","199708","0","1","Coal Consumed by the Transportation Sector","Trillion Btu"
"CLACBUS","199709","0","1","Coal Consumed by the Transportation Sector","Trillion Btu"
"CLACBUS","199710","0","1","Coal Consumed by the Transportation Sector","Trillion Btu"
"CLACBUS","199711","0","1","Coal Consumed by the Transportation Sector","Trillion Btu"
"CLACBUS","199712","0","1","Coal Consumed by the Transportation Sector","Trillion Btu"
"CLACBUS","199713","0","1","Coal Consumed by the Transportation Sector","Trillion Btu"
"CLACBUS","199801","0","1","Coal Consumed by the Transportation Sector","Trillion Btu"
"CLACBUS","199802","0","1","Coal Consumed by the Transportation Sector","Trillion Btu"
"CLACBUS","199803","0","1","Coal Consumed by the Transportation Sector","Trillion Btu"
"CLACBUS","199804","0","1","Coal Consumed by the Transportation Sector","Trillion Btu"
"CLACBUS","199805","0","1","Coal Consumed by the Transportation Sector","Trillion Btu"
"CLACBUS","199806","0","1","Coal Consumed by the Transportation Sector","Trillion Btu"
"CLACBUS","199807","0","1","Coal Consumed by the Transportation Sector","Trillion Btu"
"CLACBUS","199808","0","1","Coal Consumed by the Transportation Sector","Trillion Btu"
"CLACBUS","199809","0","1","Coal Consumed by the Transportation Sector","Trillion Btu"
"CLACBUS","199810","0","1","Coal Consumed by the Transportation Sector","Trillion Btu"
"CLACBUS","199811","0","1","Coal Consumed by the Transportation Sector","Trillion Btu"
"CLACBUS","199812","0","1","Coal Consumed by the Transportation Sector","Trillion Btu"
"CLACBUS","199813","0","1","Coal Consumed by the Transportation Sector","Trillion Btu"
"CLACBUS","199901","0","1","Coal Consumed by the Transportation Sector","Trillion Btu"
"CLACBUS","199902","0","1","Coal Consumed by the Transportation Sector","Trillion Btu"
"CLACBUS","199903","0","1","Coal Consumed by the Transportation Sector","Trillion Btu"
"CLACBUS","199904","0","1","Coal Consumed by the Transportation Sector","Trillion Btu"
"CLACBUS","199905","0","1","Coal Consumed by the Transportation Sector","Trillion Btu"
"CLACBUS","199906","0","1","Coal Consumed by the Transportation Sector","Trillion Btu"
"CLACBUS","199907","0","1","Coal Consumed by the Transportation Sector","Trillion Btu"
"CLACBUS","199908","0","1","Coal Consumed by the Transportation Sector","Trillion Btu"
"CLACBUS","199909","0","1","Coal Consumed by the Transportation Sector","Trillion Btu"
"CLACBUS","199910","0","1","Coal Consumed by the Transportation Sector","Trillion Btu"
"CLACBUS","199911","0","1","Coal Consumed by the Transportation Sector","Trillion Btu"
"CLACBUS","199912","0","1","Coal Consumed by the Transportation Sector","Trillion Btu"
"CLACBUS","199913","0","1","Coal Consumed by the Transportation Sector","Trillion Btu"
"CLACBUS","200001","0","1","Coal Consumed by the Transportation Sector","Trillion Btu"
"CLACBUS","200002","0","1","Coal Consumed by the Transportation Sector","Trillion Btu"
"CLACBUS","200003","0","1","Coal Consumed by the Transportation Sector","Trillion Btu"
"CLACBUS","200004","0","1","Coal Consumed by the Transportation Sector","Trillion Btu"
"CLACBUS","200005","0","1","Coal Consumed by the Transportation Sector","Trillion Btu"
"CLACBUS","200006","0","1","Coal Consumed by the Transportation Sector","Trillion Btu"
"CLACBUS","200007","0","1","Coal Consumed by the Transportation Sector","Trillion Btu"
"CLACBUS","200008","0","1","Coal Consumed by the Transportation Sector","Trillion Btu"
"CLACBUS","200009","0","1","Coal Consumed by the Transportation Sector","Trillion Btu"
"CLACBUS","200010","0","1","Coal Consumed by the Transportation Sector","Trillion Btu"
"CLACBUS","200011","0","1","Coal Consumed by the Transportation Sector","Trillion Btu"
"CLACBUS","200012","0","1","Coal Consumed by the Transportation Sector","Trillion Btu"
"CLACBUS","200013","0","1","Coal Consumed by the Transportation Sector","Trillion Btu"
"CLACBUS","200101","0","1","Coal Consumed by the Transportation Sector","Trillion Btu"
"CLACBUS","200102","0","1","Coal Consumed by the Transportation Sector","Trillion Btu"
"CLACBUS","200103","0","1","Coal Consumed by the Transportation Sector","Trillion Btu"
"CLACBUS","200104","0","1","Coal Consumed by the Transportation Sector","Trillion Btu"
"CLACBUS","200105","0","1","Coal Consumed by the Transportation Sector","Trillion Btu"
"CLACBUS","200106","0","1","Coal Consumed by the Transportation Sector","Trillion Btu"
"CLACBUS","200107","0","1","Coal Consumed by the Transportation Sector","Trillion Btu"
"CLACBUS","200108","0","1","Coal Consumed by the Transportation Sector","Trillion Btu"
"CLACBUS","200109","0","1","Coal Consumed by the Transportation Sector","Trillion Btu"
"CLACBUS","200110","0","1","Coal Consumed by the Transportation Sector","Trillion Btu"
"CLACBUS","200111","0","1","Coal Consumed by the Transportation Sector","Trillion Btu"
"CLACBUS","200112","0","1","Coal Consumed by the Transportation Sector","Trillion Btu"
"CLACBUS","200113","0","1","Coal Consumed by the Transportation Sector","Trillion Btu"
"CLACBUS","200201","0","1","Coal Consumed by the Transportation Sector","Trillion Btu"
"CLACBUS","200202","0","1","Coal Consumed by the Transportation Sector","Trillion Btu"
"CLACBUS","200203","0","1","Coal Consumed by the Transportation Sector","Trillion Btu"
"CLACBUS","200204","0","1","Coal Consumed by the Transportation Sector","Trillion Btu"
"CLACBUS","200205","0","1","Coal Consumed by the Transportation Sector","Trillion Btu"
"CLACBUS","200206","0","1","Coal Consumed by the Transportation Sector","Trillion Btu"
"CLACBUS","200207","0","1","Coal Consumed by the Transportation Sector","Trillion Btu"
"CLACBUS","200208","0","1","Coal Consumed by the Transportation Sector","Trillion Btu"
"CLACBUS","200209","0","1","Coal Consumed by the Transportation Sector","Trillion Btu"
"CLACBUS","200210","0","1","Coal Consumed by the Transportation Sector","Trillion Btu"
"CLACBUS","200211","0","1","Coal Consumed by the Transportation Sector","Trillion Btu"
"CLACBUS","200212","0","1","Coal Consumed by the Transportation Sector","Trillion Btu"
"CLACBUS","200213","0","1","Coal Consumed by the Transportation Sector","Trillion Btu"
"CLACBUS","200301","0","1","Coal Consumed by the Transportation Sector","Trillion Btu"
"CLACBUS","200302","0","1","Coal Consumed by the Transportation Sector","Trillion Btu"
"CLACBUS","200303","0","1","Coal Consumed by the Transportation Sector","Trillion Btu"
"CLACBUS","200304","0","1","Coal Consumed by the Transportation Sector","Trillion Btu"
"CLACBUS","200305","0","1","Coal Consumed by the Transportation Sector","Trillion Btu"
"CLACBUS","200306","0","1","Coal Consumed by the Transportation Sector","Trillion Btu"
"CLACBUS","200307","0","1","Coal Consumed by the Transportation Sector","Trillion Btu"
"CLACBUS","200308","0","1","Coal Consumed by the Transportation Sector","Trillion Btu"
"CLACBUS","200309","0","1","Coal Consumed by the Transportation Sector","Trillion Btu"
"CLACBUS","200310","0","1","Coal Consumed by the Transportation Sector","Trillion Btu"
"CLACBUS","200311","0","1","Coal Consumed by the Transportation Sector","Trillion Btu"
"CLACBUS","200312","0","1","Coal Consumed by the Transportation Sector","Trillion Btu"
"CLACBUS","200313","0","1","Coal Consumed by the Transportation Sector","Trillion Btu"
"CLACBUS","200401","0","1","Coal Consumed by the Transportation Sector","Trillion Btu"
"CLACBUS","200402","0","1","Coal Consumed by the Transportation Sector","Trillion Btu"
"CLACBUS","200403","0","1","Coal Consumed by the Transportation Sector","Trillion Btu"
"CLACBUS","200404","0","1","Coal Consumed by the Transportation Sector","Trillion Btu"
"CLACBUS","200405","0","1","Coal Consumed by the Transportation Sector","Trillion Btu"
"CLACBUS","200406","0","1","Coal Consumed by the Transportation Sector","Trillion Btu"
"CLACBUS","200407","0","1","Coal Consumed by the Transportation Sector","Trillion Btu"
"CLACBUS","200408","0","1","Coal Consumed by the Transportation Sector","Trillion Btu"
"CLACBUS","200409","0","1","Coal Consumed by the Transportation Sector","Trillion Btu"
"CLACBUS","200410","0","1","Coal Consumed by the Transportation Sector","Trillion Btu"
"CLACBUS","200411","0","1","Coal Consumed by the Transportation Sector","Trillion Btu"
"CLACBUS","200412","0","1","Coal Consumed by the Transportation Sector","Trillion Btu"
"CLACBUS","200413","0","1","Coal Consumed by the Transportation Sector","Trillion Btu"
"CLACBUS","200501","0","1","Coal Consumed by the Transportation Sector","Trillion Btu"
"CLACBUS","200502","0","1","Coal Consumed by the Transportation Sector","Trillion Btu"
"CLACBUS","200503","0","1","Coal Consumed by the Transportation Sector","Trillion Btu"
"CLACBUS","200504","0","1","Coal Consumed by the Transportation Sector","Trillion Btu"
"CLACBUS","200505","0","1","Coal Consumed by the Transportation Sector","Trillion Btu"
"CLACBUS","200506","0","1","Coal Consumed by the Transportation Sector","Trillion Btu"
"CLACBUS","200507","0","1","Coal Consumed by the Transportation Sector","Trillion Btu"
"CLACBUS","200508","0","1","Coal Consumed by the Transportation Sector","Trillion Btu"
"CLACBUS","200509","0","1","Coal Consumed by the Transportation Sector","Trillion Btu"
"CLACBUS","200510","0","1","Coal Consumed by the Transportation Sector","Trillion Btu"
"CLACBUS","200511","0","1","Coal Consumed by the Transportation Sector","Trillion Btu"
"CLACBUS","200512","0","1","Coal Consumed by the Transportation Sector","Trillion Btu"
"CLACBUS","200513","0","1","Coal Consumed by the Transportation Sector","Trillion Btu"
"CLACBUS","200601","0","1","Coal Consumed by the Transportation Sector","Trillion Btu"
"CLACBUS","200602","0","1","Coal Consumed by the Transportation Sector","Trillion Btu"
"CLACBUS","200603","0","1","Coal Consumed by the Transportation Sector","Trillion Btu"
"CLACBUS","200604","0","1","Coal Consumed by the Transportation Sector","Trillion Btu"
"CLACBUS","200605","0","1","Coal Consumed by the Transportation Sector","Trillion Btu"
"CLACBUS","200606","0","1","Coal Consumed by the Transportation Sector","Trillion Btu"
"CLACBUS","200607","0","1","Coal Consumed by the Transportation Sector","Trillion Btu"
"CLACBUS","200608","0","1","Coal Consumed by the Transportation Sector","Trillion Btu"
"CLACBUS","200609","0","1","Coal Consumed by the Transportation Sector","Trillion Btu"
"CLACBUS","200610","0","1","Coal Consumed by the Transportation Sector","Trillion Btu"
"CLACBUS","200611","0","1","Coal Consumed by the Transportation Sector","Trillion Btu"
"CLACBUS","200612","0","1","Coal Consumed by the Transportation Sector","Trillion Btu"
"CLACBUS","200613","0","1","Coal Consumed by the Transportation Sector","Trillion Btu"
"CLACBUS","200701","0","1","Coal Consumed by the Transportation Sector","Trillion Btu"
"CLACBUS","200702","0","1","Coal Consumed by the Transportation Sector","Trillion Btu"
"CLACBUS","200703","0","1","Coal Consumed by the Transportation Sector","Trillion Btu"
"CLACBUS","200704","0","1","Coal Consumed by the Transportation Sector","Trillion Btu"
"CLACBUS","200705","0","1","Coal Consumed by the Transportation Sector","Trillion Btu"
"CLACBUS","200706","0","1","Coal Consumed by the Transportation Sector","Trillion Btu"
"CLACBUS","200707","0","1","Coal Consumed by the Transportation Sector","Trillion Btu"
"CLACBUS","200708","0","1","Coal Consumed by the Transportation Sector","Trillion Btu"
"CLACBUS","200709","0","1","Coal Consumed by the Transportation Sector","Trillion Btu"
"CLACBUS","200710","0","1","Coal Consumed by the Transportation Sector","Trillion Btu"
"CLACBUS","200711","0","1","Coal Consumed by the Transportation Sector","Trillion Btu"
"CLACBUS","200712","0","1","Coal Consumed by the Transportation Sector","Trillion Btu"
"CLACBUS","200713","0","1","Coal Consumed by the Transportation Sector","Trillion Btu"
"CLACBUS","200801","0","1","Coal Consumed by the Transportation Sector","Trillion Btu"
"CLACBUS","200802","0","1","Coal Consumed by the Transportation Sector","Trillion Btu"
"CLACBUS","200803","0","1","Coal Consumed by the Transportation Sector","Trillion Btu"
"CLACBUS","200804","0","1","Coal Consumed by the Transportation Sector","Trillion Btu"
"CLACBUS","200805","0","1","Coal Consumed by the Transportation Sector","Trillion Btu"
"CLACBUS","200806","0","1","Coal Consumed by the Transportation Sector","Trillion Btu"
"CLACBUS","200807","0","1","Coal Consumed by the Transportation Sector","Trillion Btu"
"CLACBUS","200808","0","1","Coal Consumed by the Transportation Sector","Trillion Btu"
"CLACBUS","200809","0","1","Coal Consumed by the Transportation Sector","Trillion Btu"
"CLACBUS","200810","0","1","Coal Consumed by the Transportation Sector","Trillion Btu"
"CLACBUS","200811","0","1","Coal Consumed by the Transportation Sector","Trillion Btu"
"CLACBUS","200812","0","1","Coal Consumed by the Transportation Sector","Trillion Btu"
"CLACBUS","200813","0","1","Coal Consumed by the Transportation Sector","Trillion Btu"
"CLACBUS","200901","0","1","Coal Consumed by the Transportation Sector","Trillion Btu"
"CLACBUS","200902","0","1","Coal Consumed by the Transportation Sector","Trillion Btu"
"CLACBUS","200903","0","1","Coal Consumed by the Transportation Sector","Trillion Btu"
"CLACBUS","200904","0","1","Coal Consumed by the Transportation Sector","Trillion Btu"
"CLACBUS","200905","0","1","Coal Consumed by the Transportation Sector","Trillion Btu"
"CLACBUS","200906","0","1","Coal Consumed by the Transportation Sector","Trillion Btu"
"CLACBUS","200907","0","1","Coal Consumed by the Transportation Sector","Trillion Btu"
"CLACBUS","200908","0","1","Coal Consumed by the Transportation Sector","Trillion Btu"
"CLACBUS","200909","0","1","Coal Consumed by the Transportation Sector","Trillion Btu"
"CLACBUS","200910","0","1","Coal Consumed by the Transportation Sector","Trillion Btu"
"CLACBUS","200911","0","1","Coal Consumed by the Transportation Sector","Trillion Btu"
"CLACBUS","200912","0","1","Coal Consumed by the Transportation Sector","Trillion Btu"
"CLACBUS","200913","0","1","Coal Consumed by the Transportation Sector","Trillion Btu"
"CLACBUS","201001","0","1","Coal Consumed by the Transportation Sector","Trillion Btu"
"CLACBUS","201002","0","1","Coal Consumed by the Transportation Sector","Trillion Btu"
